show_id,type,title,director,country,date_added,release_year,rating,listed_in,duration_min,seasons_count,year_added,month_added
s1462,Movie,Mystic Pizza,Donald Petrie,United States,2021-01-01,1988,R,"Comedies, Dramas, Independent Movies",104,0,2021,January
s1464,TV Show,The Cat in the Hat Knows a Lot About That!,Tony Collingwood,Canada,2021-01-01,2014,TV-Y,Kids' TV,0,1,2021,January
s1465,Movie,The Creative Brain,"Jennifer Beamish, Toby Trackman",United States,2021-01-01,2019,TV-14,Documentaries,53,0,2021,January
s1468,Movie,Unknown,Jaume Collet-Serra,United Kingdom,2021-01-01,2011,PG-13,"Action & Adventure, Thrillers",113,0,2021,January
s1469,Movie,What Happened to Mr. Cha?,Kim Dong-kyu,South Korea,2021-01-01,2021,TV-MA,"Comedies, International Movies",102,0,2021,January
s1470,Movie,What's Eating Gilbert Grape,Lasse Hallström,United States,2021-01-01,1993,PG-13,"Classic Movies, Dramas, Independent Movies",118,0,2021,January
s1471,Movie,Alaska Is a Drag,Shaz Bennett,United States,2020-12-31,2017,TV-MA,"Dramas, LGBTQ Movies",83,0,2020,December
s1473,Movie,Bobby Jasoos,Samar Shaikh,India,2020-12-31,2014,TV-14,"Comedies, Dramas, International Movies",116,0,2020,December
s1475,Movie,Tarung Sarung,Archie Hekagery,Indonesia,2020-12-31,2020,TV-PG,"Action & Adventure, Dramas, Faith & Spirituality",116,0,2020,December
s1476,Movie,Too Handsome to Handle,Sabrina Rochelle Kalangie,Indonesia,2020-12-31,2019,TV-14,"Comedies, Dramas, International Movies",106,0,2020,December
s1480,TV Show,SanPa: Sins of the Savior,Cosima Spender,Italy,2020-12-30,2020,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",0,1,2020,December
s1482,Movie,The Rope Curse 2,Liao Shih-han,Taiwan,2020-12-30,2020,TV-MA,"Horror Movies, International Movies",105,0,2020,December
s1485,Movie,Cops and Robbers,"Arnon Manor, Timothy Ware-Hill",United States,2020-12-28,2020,PG-13,Dramas,8,0,2020,December
s1486,Movie,Rango,Gore Verbinski,United States,2020-12-28,2011,PG,"Children & Family Movies, Comedies",110,0,2020,December
s1487,Movie,Death to 2020,"Al Campbell, Alice Mathias",United States,2020-12-27,2020,TV-MA,Comedies,71,0,2020,December
s1489,Movie,DNA,Maïwenn,France,2020-12-26,2020,TV-MA,"Dramas, International Movies",91,0,2020,December
s1491,Movie,The Magic School Bus Rides Again In the Zone,Richard Weston,Canada,2020-12-26,2020,TV-Y,Children & Family Movies,46,0,2020,December
s1492,Movie,AK vs AK,Vikramaditya Motwane,India,2020-12-25,2020,TV-MA,"Comedies, Dramas, International Movies",109,0,2020,December
s1494,Movie,Isa Pa with Feelings,Prime Cruz,Philippines,2020-12-25,2019,TV-G,"International Movies, Romantic Movies",102,0,2020,December
s1495,Movie,We Can Be Heroes,Robert Rodriguez,United States,2020-12-25,2020,PG,"Children & Family Movies, Comedies",101,0,2020,December
s1496,Movie,Bridezilla,Andibachtiar Yusuf,Indonesia,2020-12-24,2019,TV-MA,"Comedies, Dramas, International Movies",94,0,2020,December
s1497,Movie,Cemara's Family,Yandy Laurens,Indonesia,2020-12-24,2018,TV-G,"Children & Family Movies, Dramas, International Movies",110,0,2020,December
s1498,Movie,"Hello, Love, Goodbye",Cathy Garcia-Molina,Philippines,2020-12-24,2019,TV-14,"Dramas, International Movies, Romantic Movies",117,0,2020,December
s1499,Movie,The History of Future Folk,"John Mitchell, Jeremy Kipp Walker",United States,2020-12-23,2012,TV-14,"Action & Adventure, Comedies, Independent Movies",85,0,2020,December
s1500,Movie,The Midnight Sky,George Clooney,United States,2020-12-23,2020,PG-13,Dramas,119,0,2020,December
s1501,Movie,Your Name Engraved Herein,Liu Kuang-hui,Taiwan,2020-12-23,2020,TV-MA,"Dramas, International Movies, LGBTQ Movies",115,0,2020,December
s1502,Movie,After We Collided,Roger Kumble,United States,2020-12-22,2020,R,"Dramas, Romantic Movies",105,0,2020,December
s1503,Movie,London Hughes: To Catch a D*ck,Kristian Mercado,United States,2020-12-22,2020,TV-MA,Stand-Up Comedy,68,0,2020,December
s1505,Movie,QLIMAX THE SOURCE,"Daan Jansen, Stijn Verlinde",Netherlands,2020-12-22,2020,TV-14,Music & Musicals,57,0,2020,December
s1508,Movie,Shaun the Sheep: The Farmer’s Llamas,Jay Grace,United Kingdom,2020-12-22,2020,TV-Y,"Children & Family Movies, Comedies",28,0,2020,December
s1510,Movie,"Ariana grande: excuse me, i love you",Paul Dugdale,United States,2020-12-21,2020,TV-MA,"Documentaries, Music & Musicals",98,0,2020,December
s1511,Movie,The Con Is On,James Haslam,United States,2020-12-21,2018,R,Comedies,95,0,2020,December
s1512,Movie,Mohamed Hussein,Muhammad Ali,Egypt,2020-12-20,2019,TV-14,"Comedies, International Movies",96,0,2020,December
s1513,Movie,Rhys Nicholson Live at the Athenaeum,Thomas Toby Parkinson,United Kingdom,2020-12-20,2020,TV-MA,Stand-Up Comedy,66,0,2020,December
s1514,Movie,Atlas Shrugged: Part II,John Putch,United States,2020-12-19,2012,PG-13,Dramas,112,0,2020,December
s1516,Movie,Guest House,Sam Macaroni,United States,2020-12-18,2020,R,Comedies,84,0,2020,December
s1518,Movie,Ma Rainey's Black Bottom,George C. Wolfe,United States,2020-12-18,2020,R,"Dramas, Music & Musicals",94,0,2020,December
s1520,Movie,Mukhsin,Yasmin Ahmad,Malaysia,2020-12-18,2006,TV-PG,"Children & Family Movies, Comedies, Dramas",98,0,2020,December
s1521,TV Show,Paava Kadhaigal,"Sudha Kongara, Vignesh Shivan, Gautham Vasudev Menon, Vetri Maaran",India,2020-12-18,2020,TV-MA,"International TV Shows, TV Dramas",0,1,2020,December
s1522,Movie,Rabun,Yasmin Ahmad,Malaysia,2020-12-18,2004,TV-PG,"Dramas, Independent Movies, International Movies",85,0,2020,December
s1523,Movie,Talentime,Yasmin Ahmad,Malaysia,2020-12-18,2009,TV-14,"Dramas, International Movies, Romantic Movies",120,0,2020,December
s1524,Movie,An Unremarkable Christmas,Juan Camilo Pinzon,Colombia,2020-12-17,2020,TV-14,"Comedies, Dramas, International Movies",83,0,2020,December
s1525,Movie,Braven,Lin Oeding,Canada,2020-12-17,2018,R,Action & Adventure,94,0,2020,December
s1526,Movie,Eggnoid: Love & Time Portal,Naya Anindita,Indonesia,2020-12-17,2019,TV-14,"Dramas, International Movies, Romantic Movies",102,0,2020,December
s1527,Movie,Love You to the Stars and Back,Antoinette Jadaone,Philippines,2020-12-17,2017,TV-14,"Comedies, International Movies, Romantic Movies",111,0,2020,December
s1532,Movie,The Wedding Shaman,Farishad I. Latjuba,Unknown,2020-12-17,2019,TV-PG,"Dramas, International Movies, Romantic Movies",111,0,2020,December
s1534,TV Show,BREAK IT ALL: The History of Rock in Latin America,Picky Talarico,Unknown,2020-12-16,2020,TV-MA,"Docuseries, Spanish-Language TV Shows",0,1,2020,December
s1530,Movie,Sakaling Maging Tayo,JP Habac,Philippines,2020-12-17,2019,TV-14,"International Movies, Romantic Movies",90,0,2020,December
s1531,TV Show,Schulz Saves America,Alexx Media,United States,2020-12-17,2020,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies",0,1,2020,December
s1533,TV Show,Anitta: Made In Honório,"Andrucha Waddington, Pedro Waddington",Brazil,2020-12-16,2020,TV-MA,"Docuseries, International TV Shows",0,1,2020,December
s1535,Movie,Bwakaw,Jun Lana,Philippines,2020-12-16,2012,TV-MA,"Dramas, International Movies, LGBTQ Movies",110,0,2020,December
s1537,Movie,Incarnate,Brad Peyton,United States,2020-12-16,2016,PG-13,"Horror Movies, Thrillers",87,0,2020,December
s1538,Movie,Lee Daniels' The Butler,Lee Daniels,United States,2020-12-16,2013,PG-13,Dramas,132,0,2020,December
s1541,Movie,Nocturnal Animals,Tom Ford,United States,2020-12-16,2016,R,"Dramas, Thrillers",117,0,2020,December
s1542,TV Show,The Ripper,"Ellena Wood, Jesse Vile",United Kingdom,2020-12-16,2020,TV-MA,"British TV Shows, Crime TV Shows, Docuseries",0,1,2020,December
s1543,Movie,Vir Das: Outside In - The Lockdown Special,Vir Das,India,2020-12-16,2020,TV-MA,Stand-Up Comedy,50,0,2020,December
s1557,Movie,A Trash Truck Christmas,Eddie Rosas,Unknown,2020-12-11,2020,TV-Y,Children & Family Movies,28,0,2020,December
s1545,Movie,Grizzlies,Miranda de Pencier,Canada,2020-12-15,2018,R,"Dramas, Independent Movies, Sports Movies",106,0,2020,December
s1550,Movie,The Professor and the Madman,Farhad Safinia,Ireland,2020-12-15,2019,TV-14,"Dramas, Independent Movies",125,0,2020,December
s1551,Movie,A California Christmas,Shaun Paul Piccinino,United States,2020-12-14,2020,PG-13,"Comedies, Romantic Movies",107,0,2020,December
s1558,Movie,Canvas,Frank E. Abney III,United States,2020-12-11,2020,G,"Children & Family Movies, Dramas",9,0,2020,December
s1559,Movie,Giving Voice,"James D. Stern, Fernando Villena",United States,2020-12-11,2020,PG-13,Documentaries,91,0,2020,December
s1561,Movie,The Prom,Ryan Murphy,United States,2020-12-11,2020,PG-13,"Comedies, LGBTQ Movies, Music & Musicals",132,0,2020,December
s1562,Movie,Torbaaz,Girish Malik,India,2020-12-11,2020,TV-MA,"Dramas, International Movies, Sports Movies",133,0,2020,December
s2436,Movie,Life's Speed Bump,Wael Ehsan,Egypt,2020-06-02,2006,TV-14,"Comedies, International Movies",109,0,2020,June
s1547,TV Show,Song Exploder,Unknown,United States,2020-12-15,2020,TV-MA,Docuseries,0,2,2020,December
s1565,TV Show,Futmalls.com,Lai Chun-yu,Unknown,2020-12-10,2020,TV-14,"Crime TV Shows, International TV Shows, TV Dramas",0,1,2020,December
s1564,Movie,Funny Boy,Deepa Mehta,Canada,2020-12-10,2020,TV-MA,"Dramas, LGBTQ Movies",109,0,2020,December
s1566,Movie,Just The Way You Are,Theodore Boborol,Philippines,2020-12-10,2016,TV-G,"International Movies, Romantic Movies",107,0,2020,December
s1567,Movie,She's the One,Mae Czarina Cruz,Philippines,2020-12-10,2013,TV-14,"Dramas, International Movies, Romantic Movies",111,0,2020,December
s1568,Movie,The Panti Sisters,Jun Lana,Philippines,2020-12-10,2019,TV-MA,"Comedies, International Movies, LGBTQ Movies",108,0,2020,December
s1569,Movie,"Kalel, 15",Jun Lana,Philippines,2020-12-09,2019,TV-MA,"Dramas, Independent Movies, International Movies",105,0,2020,December
s1601,Movie,Chico Bon Bon and the Very Berry Holiday,Darragh O'Connell,Unknown,2020-12-03,2020,TV-Y,Children & Family Movies,25,0,2020,December
s1572,Movie,Rose Island,Sydney Sibilia,Italy,2020-12-09,2020,TV-14,"Comedies, Dramas, International Movies",119,0,2020,December
s1576,Movie,André & his olive tree,Josiah Ng,Singapore,2020-12-08,2020,TV-PG,"Documentaries, International Movies",104,0,2020,December
s1577,Movie,Bobbleheads The Movie,Kirk Wise,United States,2020-12-08,2020,PG,"Children & Family Movies, Comedies",83,0,2020,December
s1581,Movie,Spirit Riding Free: Ride Along Adventure,"Beth Sleven, Allan Jacobsen, Kevin Wotton",United States,2020-12-08,2020,TV-Y7,Children & Family Movies,79,0,2020,December
s1583,Movie,Triple 9,John Hillcoat,United States,2020-12-08,2016,R,"Dramas, Thrillers",115,0,2020,December
s1582,Movie,Super Monsters: Santa’s Super Monster Helpers,Steve Ball,United States,2020-12-08,2020,TV-Y,Children & Family Movies,24,0,2020,December
s1585,Movie,Ava,Tate Taylor,United States,2020-12-07,2020,R,"Action & Adventure, Dramas",97,0,2020,December
s1587,TV Show,Room 2806: The Accusation,Jalil Lespert,France,2020-12-07,2020,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",0,1,2020,December
s1588,TV Show,Detention,"Su I-Hsuan, Chuang Shiang-an, Liu Yi",Taiwan,2020-12-05,2020,TV-MA,"International TV Shows, TV Dramas, TV Horror",0,1,2020,December
s1589,Movie,Mighty Express: A Mighty Christmas,Clint Butler,Canada,2020-12-05,2020,TV-Y,Children & Family Movies,26,0,2020,December
s1592,Movie,Captain Underpants Mega Blissmas,"Erik Kling, Kevin Peaty",United States,2020-12-04,2020,TV-Y7,"Children & Family Movies, Comedies",46,0,2020,December
s1593,Movie,Christmas Crossfire,Detlev Buck,Germany,2020-12-04,2020,TV-MA,"Comedies, International Movies, Thrillers",106,0,2020,December
s1596,Movie,MANK,David Fincher,United States,2020-12-04,2020,R,"Dramas, Independent Movies",133,0,2020,December
s1598,Movie,You Are My Home,Amanda Raymond,United States,2020-12-04,2020,TV-PG,"Children & Family Movies, Dramas",93,0,2020,December
s1599,Movie,Between Maybes,Jason Paul Laxamana,Philippines,2020-12-03,2019,TV-14,"Dramas, International Movies, Romantic Movies",108,0,2020,December
s1600,Movie,Break,Marc Fouchard,France,2020-12-03,2018,TV-MA,"Comedies, Dramas, International Movies",96,0,2020,December
s1602,Movie,Just Another Christmas,Roberto Santucci,Brazil,2020-12-03,2020,TV-MA,"Comedies, International Movies",101,0,2020,December
s1603,Movie,Must Be... Love,Dado C. Lumibao,Philippines,2020-12-03,2013,TV-14,"Comedies, Dramas, International Movies",106,0,2020,December
s1605,Movie,Ari Eldjárn: Pardon My Icelandic,August Jakobsson,Iceland,2020-12-02,2020,TV-MA,Stand-Up Comedy,54,0,2020,December
s1607,Movie,Fierce,Anna Wieczur-Bluszcz,Poland,2020-12-02,2020,TV-MA,"Comedies, Dramas, International Movies",118,0,2020,December
s1609,Movie,3 Days to Kill,McG,United States,2020-12-01,2014,PG-13,Action & Adventure,117,0,2020,December
s1610,Movie,Angela's Christmas Wish,Damien O’Connor,United States,2020-12-01,2020,TV-Y,Children & Family Movies,48,0,2020,December
s1611,Movie,Angels & Demons,Ron Howard,United States,2020-12-01,2009,PG-13,Thrillers,139,0,2020,December
s1613,Movie,Chef,Jon Favreau,United States,2020-12-01,2014,R,"Comedies, Independent Movies",115,0,2020,December
s1614,Movie,Effie Gray,Richard Laxton,United Kingdom,2020-12-01,2014,PG-13,"Dramas, International Movies, Romantic Movies",109,0,2020,December
s1617,Movie,Monster House,Gil Kenan,United States,2020-12-01,2006,PG,"Children & Family Movies, Comedies",91,0,2020,December
s1618,Movie,Natalie Palamides: Nate - A One Man Show,Phil Burgers,United States,2020-12-01,2020,TV-MA,Comedies,60,0,2020,December
s1621,Movie,Peppermint,Pierre Morel,Hong Kong,2020-12-01,2018,R,Action & Adventure,102,0,2020,December
s1608,Movie,Hazel Brugger: Tropical,Unknown,Germany,2020-12-02,2020,TV-MA,Stand-Up Comedy,58,0,2020,December
s1622,Movie,Quigley Down Under,Simon Wincer,Australia,2020-12-01,1990,PG-13,Action & Adventure,120,0,2020,December
s1625,Movie,The Da Vinci Code,Ron Howard,United States,2020-12-01,2006,PG-13,Thrillers,149,0,2020,December
s1627,Movie,The Happytime Murders,Brian Henson,United States,2020-12-01,2018,R,"Action & Adventure, Comedies",91,0,2020,December
s1630,Movie,U-Turn,Derick Cabrido,Philippines,2020-12-01,2020,TV-MA,"Horror Movies, International Movies",99,0,2020,December
s1631,Movie,Finding Agnes,Marla M. Ancheta,Philippines,2020-11-30,2020,TV-PG,"Dramas, International Movies",106,0,2020,November
s1632,Movie,Rust Creek,Jen McGowan,United States,2020-11-30,2018,R,Thrillers,108,0,2020,November
s1633,Movie,Spookley and the Christmas Kittens,Bernie Denk,United States,2020-11-30,2019,TV-Y,Children & Family Movies,45,0,2020,November
s1634,Movie,The 2nd,Brian Skiba,United States,2020-11-30,2020,TV-MA,Action & Adventure,93,0,2020,November
s1636,Movie,A Go! Go! Cory Carson Christmas,"Stanley Moore, Alex Woo",United States,2020-11-27,2020,TV-Y,Children & Family Movies,22,0,2020,November
s1637,Movie,Dance Dreams: Hot Chocolate Nutcracker,Oliver Bokelberg,United States,2020-11-27,2020,TV-PG,"Children & Family Movies, Documentaries",81,0,2020,November
s1638,Movie,Don’t Listen,Ángel Gómez Hernández,Spain,2020-11-27,2020,TV-MA,"Horror Movies, International Movies",98,0,2020,November
s1658,Movie,Notes for My Son,Carlos Sorín,Argentina,2020-11-24,2020,TV-MA,"Dramas, International Movies",84,0,2020,November
s1653,Movie,Andhaghaaram,V Vignarajan,India,2020-11-24,2020,TV-14,"Horror Movies, International Movies, Thrillers",171,0,2020,November
s1643,Movie,The Beast,Ludovico Di Martino,Italy,2020-11-27,2020,TV-MA,"Action & Adventure, International Movies",100,0,2020,November
s1644,Movie,The Call,Lee Chung-hyun,South Korea,2020-11-27,2020,TV-MA,"International Movies, Thrillers",112,0,2020,November
s1645,Movie,Fantastica,Barry Gonzalez,Philippines,2020-11-26,2018,TV-PG,"Comedies, International Movies, LGBTQ Movies",114,0,2020,November
s1646,Movie,Larry the Cable Guy: Remain Seated,Brian Volk-Weiss,United States,2020-11-26,2020,TV-14,Stand-Up Comedy,68,0,2020,November
s1647,Movie,Mosul,Matthew Michael Carnahan,United States,2020-11-26,2020,TV-MA,"Action & Adventure, Dramas, International Movies",103,0,2020,November
s1648,Movie,Unexpectedly Yours,Cathy Garcia-Molina,Philippines,2020-11-26,2017,TV-14,"Comedies, International Movies, Romantic Movies",121,0,2020,November
s1649,Movie,Ghosts of War,Eric Bress,United Kingdom,2020-11-25,2020,R,Horror Movies,95,0,2020,November
s1651,Movie,Shawn Mendes: Live in Concert,Paul Dugdale,United Kingdom,2020-11-25,2020,TV-PG,Music & Musicals,87,0,2020,November
s1652,Movie,The Christmas Chronicles: Part Two,Chris Columbus,Canada,2020-11-25,2020,PG,"Children & Family Movies, Comedies",115,0,2020,November
s1654,Movie,Andhakaaram,V Vignarajan,India,2020-11-24,2020,TV-14,"Horror Movies, International Movies, Thrillers",171,0,2020,November
s1655,TV Show,Before 30,BB Sasore,Nigeria,2020-11-24,2015,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",0,1,2020,November
s1656,Movie,Dragons: Rescue Riders: Huttsgalor Holiday,"Greg Rankin, TJ Sullivan",United States,2020-11-24,2020,TV-Y,"Children & Family Movies, Comedies",46,0,2020,November
s1657,Movie,Hillbilly Elegy,Ron Howard,United States,2020-11-24,2020,R,Dramas,117,0,2020,November
s1660,Movie,Hard Kill,Matt Eskandari,United States,2020-11-23,2020,R,Action & Adventure,98,0,2020,November
s1661,Movie,Shawn Mendes: In Wonder,Grant Singer,United States,2020-11-23,2020,TV-MA,"Documentaries, Music & Musicals",83,0,2020,November
s1663,Movie,The Suit,Mohammad Adel,Egypt,2020-11-23,2018,TV-14,"Action & Adventure, Comedies, International Movies",97,0,2020,November
s1664,Movie,Dolly Parton’s Christmas on the Square,Debbie Allen,United States,2020-11-22,2020,TV-PG,"Children & Family Movies, Music & Musicals",99,0,2020,November
s1665,Movie,Machete Kills,Robert Rodriguez,United States,2020-11-22,2013,R,Action & Adventure,108,0,2020,November
s1666,Movie,40 Sticks,Victor Gatonye,Kenya,2020-11-20,2019,TV-14,"International Movies, Thrillers",93,0,2020,November
s1667,Movie,Alien Xmas,Stephen Chiodo,United States,2020-11-20,2020,TV-Y,Children & Family Movies,42,0,2020,November
s1670,Movie,If Anything Happens I Love You,"Will McCormack, Michael Govier",United States,2020-11-20,2020,PG,Dramas,13,0,2020,November
s1672,Movie,The App That Stole Christmas,Monica Floyd,United States,2020-11-20,2020,TV-PG,"Children & Family Movies, Comedies",64,0,2020,November
s1674,Movie,Black Friday,Anurag Kashyap,India,2020-11-19,2004,TV-MA,"Dramas, International Movies",162,0,2020,November
s1675,Movie,Bodyguard,Siddique,India,2020-11-19,2011,TV-14,"Action & Adventure, Comedies, International Movies",130,0,2020,November
s1676,Movie,Break Ke Baad,Danish Aslam,India,2020-11-19,2010,TV-14,"Comedies, International Movies, Music & Musicals",108,0,2020,November
s1677,Movie,Hawaizaada,Vibhu Virender Puri,India,2020-11-19,2015,TV-14,"Dramas, International Movies, Romantic Movies",129,0,2020,November
s1678,Movie,My Amnesia Girl,Cathy Garcia-Molina,Philippines,2020-11-19,2010,TV-14,"International Movies, Romantic Movies",105,0,2020,November
s1679,Movie,Raman Raghav 2.0,Anurag Kashyap,India,2020-11-19,2016,TV-MA,"International Movies, Thrillers",133,0,2020,November
s1680,Movie,Singham,Rohit Shetty,India,2020-11-19,2011,TV-14,"Action & Adventure, Dramas, International Movies",142,0,2020,November
